actual,proposed
0.0,44.586212158203125
0.0,44.16948318481445
0.0,43.76877975463867
0.0,43.33872985839844
0.0,42.880455017089844
0.0,42.48456954956055
0.0,42.103912353515625
0.0,41.73789596557617
0.0,41.385955810546875
0.0,41.00278854370117
0.0,40.63435745239258
0.0,40.23533630371094
0.0,39.851661682128906
0.0,39.4379768371582
0.0,39.04020690917969
0.0,38.61296844482422
0.0,38.20216369628906
0.0,37.851924896240234
0.0,37.51515579223633
0.0,37.19133758544922
0.0,36.924739837646484
0.0,36.713157653808594
0.0,36.55447769165039
0.0,36.35713577270508
0.0,36.12261962890625
0.0,35.897125244140625
0.0,35.68030548095703
0.0,35.271358489990234
0.0,35.12336730957031
0.0,35.02583312988281
0.0,34.976810455322266
0.0,34.92967224121094
0.0,34.8395881652832
0.0,34.752967834472656
0.0,34.75920104980469
0.0,34.809959411621094
0.0,34.814002990722656
0.0,34.81789016723633
0.0,34.82162857055664
0.0,34.82522201538086
0.0,34.87343978881836
0.0,34.964569091796875
0.0,35.05219268798828
0.0,35.04692077636719
0.0,34.99708557128906
0.0,34.99393081665039
0.0,34.99089813232422
0.0,34.94321823120117
0.0,34.80784606933594
0.0,34.6329231262207
0.0,34.4647216796875
0.0,34.30299377441406
0.0,34.10272216796875
0.0,33.910152435302734
0.0,33.68022537231445
0.0,33.41437911987305
0.0,33.11399459838867
0.0,32.78040313720703
0.0,32.414878845214844
0.0,32.01865005493164
0.0,31.592893600463867
0.0,31.273042678833008
0.0,30.965492248535156
0.0,30.669771194458008
0.0,30.385425567626953
0.0,30.15677833557129
0.0,29.93692398071289
0.0,29.77029037475586
0.0,29.565303802490234
0.0,29.36819839477539
0.0,29.17867660522461
0.0,29.04120635986328
0.0,28.90902328491211
0.0,28.737159729003906
0.0,28.571908950805664
0.0,28.502534866333008
0.0,28.480592727661133
0.0,28.459495544433594
0.0,28.349685668945312
0.0,28.199337005615234
0.0,28.099533081054688
0.0,27.958805084228516
0.0,27.823490142822266
0.0,27.738142013549805
0.0,27.656078338623047
0.0,27.57716941833496
0.0,27.50129508972168
0.0,27.4283390045166
0.0,27.402950286865234
0.0,27.378536224365234
0.0,27.310302734375
0.0,27.19993019104004
0.0,27.183324813842773
0.0,27.212121963500977
0.0,27.19504737854004
0.0,27.044343948364258
0.0,26.899436950683594
0.0,26.71533966064453
0.0,26.53832244873047
0.0,26.323348999023438
0.0,26.11664581298828
0.0,25.917892456054688
0.0,25.726781845092773
0.0,25.54302215576172
0.0,25.366331100463867
0.0,25.196435928344727
0.0,24.963802337646484
0.0,24.898914337158203
0.0,24.791759490966797
0.0,24.6887264251709
0.0,24.544893264770508
0.0,24.406591415405273
0.0,24.31837272644043
0.0,24.233545303344727
0.0,24.107219696044922
0.0,23.94098663330078
0.0,23.691625595092773
0.0,23.40709114074707
0.0,23.133501052856445
0.0,22.825668334960938
0.0,22.484912872314453
0.0,22.11250114440918
0.0,21.754411697387695
0.0,21.454858779907227
0.0,21.166826248168945
0.0,20.88987159729004
0.0,20.623571395874023
0.0,20.367511749267578
0.0,20.121299743652344
0.0,19.884559631347656
0.0,19.656923294067383
0.0,19.393280029296875
0.0,19.1397762298584
0.0,18.896020889282227
0.0,18.66164207458496
0.0,18.436279296875
0.0,18.264345169067383
0.0,18.09902572631836
0.0,17.940065383911133
0.0,17.787216186523438
0.0,17.550722122192383
0.0,17.323320388793945
0.0,17.059907913208008
0.0,16.717098236083984
0.0,16.387474060058594
0.0,15.981000900268555
0.0,15.54539680480957
0.0,15.171311378479004
0.0,14.856376647949219
0.0,14.598319053649902
0.0,14.350186347961426
0.0,14.20112419128418
0.0,14.013031005859375
0.0,13.832173347473145
0.0,13.658270835876465
0.0,13.446293830871582
0.0,13.19770622253418
0.0,13.003442764282227
0.0,12.816651344299316
0.0,12.637044906616211
0.0,12.509109497070312
0.0,12.43085765838623
0.0,12.31085205078125
0.0,12.061171531677246
0.0,11.821094512939453
0.0,11.635014533996582
0.0,11.45609188079834
0.0,11.239286422729492
0.0,10.986056327819824
0.0,10.697806358337402
0.0,10.465402603149414
0.0,10.19717788696289
0.0,9.894506454467773
0.0,9.558712005615234
0.0,9.191068649291992
0.0,8.837566375732422
0.0,8.452896118164062
0.0,8.08302116394043
0.0,7.7721357345581055
0.0,7.473207473754883
0.0,7.185776710510254
0.0,6.909400463104248
0.0,6.598890781402588
0.0,6.300323963165283
0.0,5.968476295471191
0.0,5.604629039764404
0.0,5.254775524139404
0.0,4.8736186027526855
0.0,4.462357997894287
0.0,4.022150993347168
0.0,3.554111957550049
0.0,3.0593109130859375
0.0,2.583540439605713
0.0,2.2155959606170654
0.0,1.9065669775009155
0.0,1.6094235181808472
0.0,1.2789450883865356
0.0,0.9164139032363892
0.0,0.6125897765159607
0.0,0.36521467566490173
0.0,0.17211760580539703
0.0,0.03120703622698784
0.0,0.030006766319274902
0.0,0.1631433218717575
0.0,0.2911592423915863
0.0,0.414251446723938
0.0,0.39831870794296265
0.0,0.3829987645149231
0.0,0.41303157806396484
0.0,0.4419093132019043
0.0,0.46967634558677673
0.0,0.5859025120735168
0.0,0.6976584792137146
0.0,0.849875807762146
0.0,1.0857657194137573
0.0,1.4021100997924805
0.0,1.7958106994628906
0.0,2.219132423400879
0.0,2.7156996726989746
0.0,3.1931681632995605
0.0,3.8313229084014893
0.0,4.44493293762207
0.0,5.034943103790283
0.0,5.602260112762451
0.0,6.147757530212402
0.0,6.672274112701416
0.0,7.17661714553833
0.0,7.706326007843018
0.0,8.21566104888916
0.0,8.660642623901367
0.0,9.043750762939453
0.0,9.41212272644043
0.0,9.766327857971191
0.0,10.106908798217773
0.0,10.434391021728516
0.0,10.704513549804688
0.0,11.009010314941406
0.0,11.301795959472656
0.0,11.717607498168945
0.0,12.251717567443848
0.0,12.854806900024414
0.0,13.5242280960083
0.0,14.257430076599121
0.0,15.007190704345703
0.0,15.72811508178711
0.0,16.510839462280273
0.0,17.30821990966797
0.0,17.98540687561035
0.0,18.547025680541992
0.0,19.042278289794922
0.0,19.47372055053711
0.0,19.888566970825195
0.0,20.287460327148438
0.0,20.536720275878906
0.0,20.68686866760254
0.0,20.786479949951172
0.0,20.92702293395996
0.0,21.106924057006836
0.0,21.369428634643555
0.0,21.666601181030273
0.0,21.997106552124023
0.0,22.359664916992188
0.0,22.70827865600586
0.0,23.04348373413086
0.0,23.321033477783203
0.0,23.632671356201172
0.0,23.97708511352539
0.0,24.30825424194336
0.0,24.626686096191406
0.0,24.888105392456055
0.0,25.094707489013672
0.0,25.33812713623047
0.0,25.527421951293945
0.0,25.709434509277344
0.0,26.140533447265625
0.0,26.34372901916504
0.0,26.449583053588867
0.0,26.461837768554688
0.0,26.42885971069336
0.0,26.30762481689453
0.0,26.19105339050293
0.0,26.123727798461914
0.0,26.058992385864258
0.0,25.951982498168945
0.0,25.89385223388672
0.0,25.793195724487305
0.0,25.606882095336914
0.0,25.382970809936523
0.0,25.16767120361328
0.0,24.736839294433594
0.0,24.277812957763672
0.0,23.79167938232422
0.0,23.324241638183594
0.0,22.83002471923828
0.0,22.31005096435547
0.0,21.76531219482422
0.0,21.28628921508789
0.0,20.870454788208008
0.0,20.336322784423828
0.0,19.82273292541504
0.0,19.284133911132812
0.0,18.542436599731445
0.0,17.7397403717041
0.0,16.92315101623535
0.0,16.093210220336914
0.0,14.440057754516602
0.0,13.660857200622559
0.0,12.777335166931152
0.0,11.838271141052246
0.0,10.935325622558594
0.0,10.156631469726562
0.0,9.497414588928223
0.0,8.863551139831543
0.0,8.388355255126953
0.0,7.9314351081848145
0.0,7.536852836608887
0.0,7.112683296203613
0.0,6.704827785491943
0.0,6.31265926361084
0.0,5.935574054718018
0.0,5.572992324829102
0.0,5.179595947265625
0.0,4.711803436279297
0.0,4.217238903045654
0.0,3.741696357727051
0.0,3.239680528640747
0.0,2.667449474334717
0.0,2.117227554321289
0.0,1.5881677865982056
0.0,1.0794565677642822
0.0,0.6350709199905396
0.0,0.2077769935131073
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.24971553683280945
0.0,1.448711633682251
0.0,2.601592540740967
0.0,3.7548954486846924
0.0,4.819077014923096
0.0,5.842328071594238
0.0,6.870987415313721
0.0,7.860082626342773
0.0,8.766372680664062
0.0,9.59304141998291
0.0,10.25362491607666
0.0,10.799277305603027
0.0,11.368706703186035
0.0,11.91623592376709
0.0,12.532228469848633
0.0,13.169293403625488
0.0,13.692328453063965
0.0,14.150486946105957
0.0,14.501497268676758
0.0,14.794242858886719
0.0,14.98620319366455
0.0,15.126019477844238
0.0,15.170931816101074
0.0,15.169352531433105
0.0,15.12307071685791
0.0,15.033805847167969
0.0,14.992737770080566
0.0,14.86372184753418
0.0,14.694908142089844
0.0,14.577346801757812
0.0,14.419548034667969
0.0,14.223054885864258
0.0,13.944591522216797
0.0,13.676838874816895
0.0,13.329856872558594
0.0,12.861933708190918
0.0,12.277716636657715
0.0,11.626446723937988
0.0,10.955461502075195
0.0,10.220756530761719
0.0,9.4695463180542
0.0,8.70246410369873
0.0,7.920126438140869
0.0,7.0783514976501465
0.0,6.089897632598877
0.0,5.049938678741455
0.0,3.9604506492614746
0.0,2.868102550506592
0.0,1.6834810972213745
0.0,0.4548947811126709
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9636757373809814
0.0,2.045684814453125
0.0,3.086077928543091
0.0,4.041692733764648
0.0,5.005316257476807
0.0,5.931877613067627
0.0,6.8228020668029785
0.0,7.6346964836120605
0.0,8.415364265441895
0.0,9.12124252319336
0.0,9.799971580505371
0.0,10.318309783935547
0.0,10.771946907043457
0.0,11.252901077270508
0.0,11.715356826782227
0.0,12.160025596618652
0.0,12.542828559875488
0.0,12.866144180297852
0.0,13.132261276245117
0.0,13.388143539428711
0.0,13.589424133300781
0.0,13.738199234008789
0.0,13.836488723754883
0.0,13.886235237121582
0.0,13.8445405960083
0.0,13.759685516357422
0.0,13.63333511352539
0.0,13.556604385375977
0.0,13.482824325561523
0.0,13.367121696472168
0.0,13.25586986541748
0.0,13.104133605957031
0.0,12.958232879638672
0.0,12.728416442871094
0.0,12.417912483215332
0.0,12.029828071594238
0.0,11.611906051635742
0.0,11.120530128479004
0.0,10.558526992797852
0.0,9.92861557006836
0.0,9.233405113220215
0.0,8.4754056930542
0.0,7.70180082321167
0.0,6.868422985076904
0.0,5.977570533752441
0.0,5.031455039978027
0.0,4.032205104827881
0.0,2.981860876083374
0.0,1.9271507263183594
0.0,0.8682429194450378
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.29233741760253906
0.0,1.4001671075820923
0.0,2.5101516246795654
0.0,3.6222078800201416
0.0,4.736256122589111
0.0,5.896979808807373
0.0,7.057823657989502
0.0,8.218783378601074
0.0,10.408463478088379
0.0,11.440552711486816
0.0,12.432945251464844
0.0,13.38716983795166
0.0,14.349456787109375
0.0,15.27473258972168
0.0,16.16442108154297
0.0,17.01988983154297
0.0,17.842456817626953
0.0,18.588623046875
0.0,19.30609130859375
0.0,19.99596405029297
0.0,20.614538192749023
0.0,21.209321975708008
0.0,21.870758056640625
0.0,22.59627914428711
0.0,23.33865737915039
0.0,24.14200782775879
0.0,25.00398826599121
0.0,25.832815170288086
0.0,26.540237426757812
0.0,27.130924224853516
0.0,27.69889259338379
0.0,28.200254440307617
0.0,28.637571334838867
0.0,29.058067321777344
0.0,29.417627334594727
386.4859619140625,123.24763488769531
383.075439453125,123.58007049560547
383.075439453125,123.8549575805664
386.4859313964844,124.1192626953125
389.89642333984375,124.41817474365234
386.4859313964844,124.75035095214844
383.075439453125,125.02498626708984
372.8439636230469,125.24430084228516
355.79180908203125,125.32088470458984
355.79180908203125,125.17070770263672
325.0979919433594,124.80249786376953
311.4560241699219,124.26939392089844
297.8143310546875,123.57774353027344
294.40386962890625,122.733642578125
294.40386962890625,121.87724304199219
287.5828857421875,120.9642562866211
280.7621765136719,119.99686431884766
253.4785614013672,118.88761901855469
246.65757751464844,117.6419906616211
236.42640686035156,116.35474395751953
236.42640686035156,114.98271942138672
222.78443908691406,113.48441314697266
215.9637451171875,111.95420837402344
188.6801300048828,110.30380249023438
0.0,108.5378189086914
0.0,106.70547485351562
0.0,104.85408020019531
0.0,102.89483642578125
0.0,100.78713989257812
0.0,98.58145141601562
497.1041259765625,96.28154754638672
483.46246337890625,224.74728393554688
469.8207702636719,222.26966857910156
456.1788024902344,219.70831298828125
439.1266784667969,217.02163696289062
422.07452392578125,214.21449279785156
411.8430480957031,211.3810272216797
401.6118469238281,208.52224731445312
387.96990966796875,205.5943603515625
374.3282470703125,202.60003662109375
360.68658447265625,199.54183959960938
347.04461669921875,196.42221069335938
329.9924621582031,193.19874572753906
309.5298156738281,189.8306884765625
295.88787841796875,183.12698364257812
268.60455322265625,179.78819274902344
251.55238342285156,176.17495727539062
234.4999542236328,168.92100524902344
196.98516845703125,165.00953674316406
0.0,160.97991943359375
0.0,156.8367156982422
0.0,152.62904357910156
0.0,148.35939025878906
469.27899169921875,144.03013610839844
452.226806640625,263.9893493652344
431.7641906738281,259.5029296875
418.1225280761719,255.010009765625
407.89105224609375,250.5556182861328
397.6597595214844,246.13824462890625
387.4284362792969,241.75648498535156
380.6074523925781,237.4537353515625
366.9657897949219,233.13742065429688
353.323974609375,228.80807495117188
336.2718200683594,224.42141723632812
319.2195129394531,219.9796600341797
302.1673889160156,215.4849395751953
285.1150817871094,210.93927001953125
271.4732971191406,206.38937377929688
251.0106658935547,201.74591064453125
230.5480194091797,197.012451171875
210.08538818359375,192.19247436523438
189.6227569580078,187.289306640625
0.0,182.30615234375
0.0,177.29083251953125
0.0,172.2893524169922
0.0,167.211669921875
0.0,162.10545349121094
0.0,156.97183227539062
0.0,151.85659790039062
0.0,146.80381774902344
0.0,141.8110809326172
0.0,136.7865753173828
0.0,131.7762451171875
0.0,126.77957916259766
0.0,121.84080505371094
0.0,117.00245666503906
0.0,112.21590423583984
0.0,107.47916412353516
302.7139892578125,217.2641143798828
295.8931579589844,212.79148864746094
289.07232666015625,208.40135192871094
289.07232666015625,204.18006896972656
289.07232666015625,200.1211395263672
285.66180419921875,196.17355346679688
285.66180419921875,192.3778076171875
278.84100341796875,188.72805786132812
272.02001953125,185.03961181640625
265.1991882324219,177.99334716796875
254.96786499023438,171.1291961669922
237.91558837890625,167.67001342773438
231.09475708007812,164.2543487548828
227.68426513671875,160.92529296875
224.27392578125,157.67950439453125
220.86343383789062,154.51380920410156
214.04246520996094,151.3803253173828
200.40081787109375,148.18832397460938
196.9903106689453,145.07432556152344
0.0,141.9010467529297
0.0,138.76028442382812
0.0,135.695556640625
0.0,129.78091430664062
0.0,126.88249969482422
0.0,124.0955581665039
0.0,121.19200134277344
489.8236083984375,118.26582336425781
483.0027770996094,237.4965362548828
472.77130126953125,234.70159912109375
469.3609619140625,231.87986755371094
459.129638671875,228.98760986328125
455.71917724609375,226.2065887451172
452.30865478515625,223.44302368164062
445.4878234863281,220.78573608398438
435.25653076171875,218.14111328125
428.4356994628906,215.37442016601562
418.2042541503906,212.579833984375
411.3834228515625,209.80320739746094
404.56256103515625,207.13336181640625
397.7416076660156,204.3871612548828
390.9207763671875,201.6570587158203
380.6894836425781,198.89767456054688
373.86865234375,196.15489196777344
363.6371765136719,193.38331604003906
356.81634521484375,190.7183380126953
349.99554443359375,187.976806640625
343.174560546875,185.25119018554688
339.76422119140625,182.58563232421875
336.3537292480469,180.02261352539062
329.53289794921875,177.51339721679688
322.7119445800781,174.92164611816406
315.89111328125,172.3400421142578
305.6597900390625,169.72344970703125
298.83880615234375,167.20750427246094
288.6075134277344,164.5644989013672
278.3761901855469,161.88885498046875
268.1448974609375,159.31613159179688
257.91357421875,156.5737762451172
251.09275817871094,153.8473663330078
240.8614501953125,151.09153747558594
234.0404815673828,148.3521728515625
593.9955444335938,145.67340087890625
587.174560546875,267.0987243652344
580.3536987304688,264.53253173828125
570.1224365234375,261.8412170410156
559.89111328125,259.1191101074219
553.0701293945312,256.4122009277344
546.249267578125,253.71986389160156
539.428466796875,251.04156494140625
529.197021484375,248.33197021484375
512.1448974609375,245.50279235839844
491.6822814941406,242.5138397216797
467.8091735839844,239.32650756835938
450.75701904296875,236.0379638671875
437.115234375,232.87588500976562
416.6526184082031,229.38780212402344
396.1900329589844,225.7653045654297
372.3169250488281,221.96878051757812
355.2646484375,218.09446716308594
341.62298583984375,214.36917114257812
331.3916931152344,210.47381591796875
314.33941650390625,206.50445556640625
304.10809326171875,202.55348205566406
290.46630859375,198.57542419433594
273.4141845703125,194.5265350341797
259.77239990234375,190.45433044433594
246.1306915283203,186.35971069335938
232.48890686035156,182.24349975585938
222.25759887695312,178.15133666992188
208.61581420898438,174.03750610351562
198.38450622558594,169.94760131835938
191.56369018554688,166.0150146484375
